task,case,engine,time,p1,encoding
task1_single_qubit_baseline,detuned,julia_qoptics,116.0,0.6567377599481516,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,117.0,0.6666062142982561,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,118.0,0.6644073720919028,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,119.0,0.6527960248496649,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,120.0,0.6438535860145994,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,121.0,0.6463498627011289,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,122.0,0.6570054519565063,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,123.0,0.6644253843843642,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,124.0,0.6610746700942589,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,125.0,0.6507344807460932,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,126.0,0.6440957171416507,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,127.0,0.6475586037191137,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,128.0,0.6569500126587682,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,129.0,0.6622903702667302,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,130.0,0.6582165668064388,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,131.0,0.6491951689434398,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,132.0,0.6444947579086433,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,133.0,0.6485350215252583,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,134.0,0.6566429841394834,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,135.0,0.6602530669777559,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,136.0,0.6557986280075656,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,137.0,0.6480820013008176,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,138.0,0.6449791944058805,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,139.0,0.6492895748260894,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,140.0,0.6561483539047408,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,141.0,0.6583499711135408,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,142.0,0.653780950040037,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,143.0,0.6473100553511526,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,144.0,0.6454950416235214,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,145.0,0.6498399454685628,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,146.0,0.6555218396964587,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,147.0,0.6566043976689969,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,148.0,0.652120871436092,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,149.0,0.6468059992652858,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,150.0,0.6460030418363931,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,151.0,0.6502084025466168,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,152.0,0.6548108281903455,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,153.0,0.6550291804070463,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,154.0,0.6507751044572455,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,155.0,0.6465071667746842,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,156.0,0.6464760445788867,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,157.0,0.6504193847141682,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,158.0,0.6540546467893642,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,159.0,0.6536285822774516,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,160.0,0.649701337990318,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,161.0,0.6463611615846421,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,162.0,0.646896637331347,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,163.0,0.6504980377960934,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,164.0,0.6532850408779287,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,165.0,0.652400386714173,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,166.0,0.6488594376108228,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,167.0,0.6463248251902418,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,168.0,0.6472550581758232,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,169.0,0.650468746749775,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,170.0,0.6525268136638831,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,171.0,0.651337477504881,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,172.0,0.6482121777323061,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,173.0,0.6463633670304489,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,174.0,0.6475474268535512,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,175.0,0.6503544772742179,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,176.0,0.6517988029684969,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,177.0,0.650429344250394,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,178.0,0.6477258395682115,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,179.0,0.646449233326789,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,180.0,0.6477741761371085,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,181.0,0.6501760144763654,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,182.0,0.6511143459633977,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,183.0,0.6496632599228831,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,184.0,0.6473703031308606,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,185.0,0.646561118454661,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,186.0,0.6479388204190448,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,187.0,0.6499518676543024,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,188.0,0.6504824613595223,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,189.0,0.6490252097408684,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,190.0,0.6471193476598484,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,191.0,0.6466830765336533,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,192.0,0.648046925353156,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,193.0,0.649697896050534,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,194.0,0.6499083019089436,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,195.0,0.6485007333897665,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,196.0,0.6469502406624148,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,197.0,0.6468036491077033,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,198.0,0.6481052560459823,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,199.0,0.6494274027804797,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,200.0,0.6493941225466722,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,201.0,0.6480754632646193,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,202.0,0.6468438289423009,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,203.0,0.6469149269154582,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,204.0,0.6481211322755571,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,205.0,0.6491513623875973,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,206.0,0.6489397518554908,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,207.0,0.647735610547777,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,208.0,0.6467840992504619,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,209.0,0.6470118544996597,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,210.0,0.6481019748692954,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,211.0,0.6488784153700435,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,212.0,0.6485433216201338,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,213.0,0.6474682759105732,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,214.0,0.6467580011784979,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,215.0,0.647091724863494,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,216.0,0.6480549301955802,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,217.0,0.6486151213694933,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,218.0,0.6482015964605505,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,219.0,0.6472615939770486,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,220.0,0.6467549144723216,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,221.0,0.647153497109656,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,222.0,0.6479866117640813,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,223.0,0.6483664018764748,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,224.0,0.6479104960723017,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,225.0,0.6471048694782685,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,226.0,0.6467666012691405,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,227.0,0.6471973885281654,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,228.0,0.6479030649921449,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,229.0,0.6481355621972702,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,230.0,0.647665423959184,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,231.0,0.6469887730470286,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,232.0,0.6467867250334786,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,233.0,0.6472244982628936,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,234.0,0.6478094099370079,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,235.0,0.6479245744449307,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,236.0,0.6474615333592293,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,237.0,0.64690500268445,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,238.0,0.6468104950466941,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,239.0,0.6472364911369982,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,240.0,0.6477101845551327,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,241.0,0.6477344001033123,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,242.0,0.6472939364646791,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,243.0,0.6468466034911349,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,244.0,0.646834441188879,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,245.0,0.6472353645632068,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,246.0,0.647609043371536,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,247.0,0.6475652571244133,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,248.0,0.6471578772996598,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,249.0,0.6468076798303961,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,250.0,0.6468563073450602,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,251.0,0.6472232559305346,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,252.0,0.647508906057362,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,253.0,0.6474165546764843,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,254.0,0.6470488752205567,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,255.0,0.6467832619443352,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,256.0,0.6468745438128566,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,257.0,0.6472023264292883,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,258.0,0.6474121159335924,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,259.0,0.6472873819117513,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,260.0,0.646962758379671,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,261.0,0.6467693388398186,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,262.0,0.6468884006226802,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,263.0,0.6471746247378684,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,264.0,0.6473203299646375,basis_population_single_qubit
task1_single_qubit_baseline,detuned,julia_qoptics,265.0,0.6471763627035709,basis_population_single_qubit
